Num,Filename,Kor
4640,NIA_SL_SEN1904_REAL03,카드 없다 실종
4642,NIA_SL_SEN1516_REAL03,버스 곳 저기 다음 곳
4643,NIA_SL_SEN1035_REAL03,돈주다 돈얼마
4644,NIA_SL_SEN1119_REAL03,물품보관 안되다
4645,NIA_SL_SEN1764_REAL03,편지 저기 곳 다음 차내리다
4647,NIA_SL_SEN0202_REAL03,역무원 부르다
4648,NIA_SL_SEN0148_REAL03,짐 없다
4649,NIA_SL_SEN0910_REAL03,에어컨 켜다
4650,NIA_SL_SEN0768_REAL03,건너다 차내리다 오케이
4652,NIA_SL_SEN1809_REAL03,지갑 잃어버리다
4653,NIA_SL_SEN0177_REAL03,곳 바꾸다
4654,NIA_SL_SEN0026_REAL03,말해주다 잘못
4655,NIA_SL_SEN1844_REAL03,좌회전 맞다
4657,NIA_SL_SEN0601_REAL03,서울역 내리다 가다
4658,NIA_SL_SEN0366_REAL03,1호 맞다
4659,NIA_SL_SEN1347_REAL03,서울대학교 가다 목적 가다 방법
4660,NIA_SL_SEN0538_REAL03,차 내리다
4662,NIA_SL_SEN1063_REAL03,자판기 불량 죽다
4663,NIA_SL_SEN1971_REAL03,노트북 없다 잃어버리다
4664,NIA_SL_SEN0762_REAL03,건너다 차내리다
4665,NIA_SL_SEN1872_REAL03,가방 없다 실종
4667,NIA_SL_SEN0060_REAL03,표 사다
4668,NIA_SL_SEN0461_REAL03,물품보관 고장
4669,NIA_SL_SEN1299_REAL03,이마트 곳 저기 다음 저기
4670,NIA_SL_SEN1442_REAL03,종로 찾다 가다 무엇
4672,NIA_SL_SEN1817_REAL03,카드 잃어버리다
4673,NIA_SL_SEN0365_REAL03,내리다 갈아타다 가능
4674,NIA_SL_SEN0586_REAL03,응급실 차내리다
4675,NIA_SL_SEN0629_REAL03,지름길 가다 내리다
4677,NIA_SL_SEN0485_REAL03,카드 다르다 또 없다
4678,NIA_SL_SEN0631_REAL03,명동 가다
4679,NIA_SL_SEN1846_REAL03,좌회전 확인 맞다
4680,NIA_SL_SEN0080_REAL03,여기 서울 지하철
4682,NIA_SL_SEN0912_REAL03,춥다 켜다
4683,NIA_SL_SEN1414_REAL03,영등포 길 찾다 길 방법
4684,NIA_SL_SEN1792_REAL03,아이 실종 잃어버리다
4685,NIA_SL_SEN1364_REAL03,송파 지하철 곳 방법 무엇
4687,NIA_SL_SEN1462_REAL03,터널 다음 내리다
4688,NIA_SL_SEN1285_REAL03,백화점 곳 다음 보다 도착 내리다
4689,NIA_SL_SEN1769_REAL03,편지 저기 곳 다음 도착 차내리다
4690,NIA_SL_SEN0037_REAL03,택시 기본 오천원
4692,NIA_SL_SEN1702_REAL03,대로 다음 내리다
4693,NIA_SL_SEN0034_REAL03,오천원
4694,NIA_SL_SEN0951_REAL03,서대문농아인복지관 곳
4695,NIA_SL_SEN0380_REAL03,도착 시간 딱
4697,NIA_SL_SEN0156_REAL03,설명 다시
4698,NIA_SL_SEN1999_REAL03,끝
4699,NIA_SL_SEN1026_REAL03,의자 곳 무엇
4700,NIA_SL_SEN1393_REAL03,여의도 가다 무엇
4702,NIA_SL_SEN1737_REAL03,언덕 저기 곳 다음 도착 내리다
4703,NIA_SL_SEN0321_REAL03,지하철 가다 빨리 방법
4704,NIA_SL_SEN0273_REAL03,지하철 갈아타다 몇호
4705,NIA_SL_SEN0084_REAL03,여기 1호 되다
4707,NIA_SL_SEN0666_REAL03,지름길 목적 가다
4708,NIA_SL_SEN0684_REAL03,샛길 저기 곳
4709,NIA_SL_SEN1619_REAL03,신호등 다음 도착 차내리다
4710,NIA_SL_SEN0818_REAL03,버스 곳 내리다 맞다
4712,NIA_SL_SEN1775_REAL03,필요없다
4713,NIA_SL_SEN1920_REAL03,차밀리다 괜찮다
4714,NIA_SL_SEN1010_REAL03,은행 길
4715,NIA_SL_SEN0349_REAL03,핸드폰 잃어버리다 찾다
4717,NIA_SL_SEN1190_REAL03,버스 전 곳 저기 내리다
4718,NIA_SL_SEN0364_REAL03,내리다 갈아타다 가능
4719,NIA_SL_SEN1164_REAL03,에어컨 사용 잘 안되다
4720,NIA_SL_SEN1232_REAL03,택시 전 저기 차내리다
4722,NIA_SL_SEN1128_REAL03,자판기 고장
4723,NIA_SL_SEN0052_REAL03,어린이교통카드 되다
4724,NIA_SL_SEN1125_REAL03,물품보관 안되다 죽다
4725,NIA_SL_SEN0123_REAL03,9호 갈아타다 목적
4727,NIA_SL_SEN1436_REAL03,이화여대 길 목적 길 방법
4728,NIA_SL_SEN1289_REAL03,이마트 곳 저기 다음 내리다
4729,NIA_SL_SEN0662_REAL03,지름길 내리다 가다
4730,NIA_SL_SEN1021_REAL03,편의점 곳곳
4732,NIA_SL_SEN1670_REAL03,샛길 저기 다음 도착 차내리다
4733,NIA_SL_SEN0040_REAL03,택시 기본 만원
4734,NIA_SL_SEN0459_REAL03,화장실 뼈곳
4735,NIA_SL_SEN1072_REAL03,공기청정기 사용 안되다 불량
4737,NIA_SL_SEN1117_REAL03,물품보관 불량
4738,NIA_SL_SEN1354_REAL03,서울대학교 목적 가다 길 무엇
4739,NIA_SL_SEN0854_REAL03,차 뒤 트렁크열다
4740,NIA_SL_SEN0111_REAL03,안되다
4742,NIA_SL_SEN1303_REAL03,이마트 다음 곳 차내리다
4743,NIA_SL_SEN1567_REAL03,보건소 곳 다음 도착 내리다
4744,NIA_SL_SEN1463_REAL03,터널 다음 차내리다
4745,NIA_SL_SEN0392_REAL03,물건 잃어버리다 찾다 방법
4747,NIA_SL_SEN0819_REAL03,버스 곳 차내리다 맞다
4748,NIA_SL_SEN1586_REAL03,은행 저기 곳 다음
4749,NIA_SL_SEN0688_REAL03,샛길 가다
4750,NIA_SL_SEN1878_REAL03,아이 없다 잃어버리다
4752,NIA_SL_SEN0934_REAL03,서울농아인협회 가다
4753,NIA_SL_SEN1334_REAL03,3 목적 길 방법
4754,NIA_SL_SEN1266_REAL03,맥도날드 보다 곳 저기 다음 도착 내리다
4755,NIA_SL_SEN1434_REAL03,이화여대 찾다 목적 곳 방법
4757,NIA_SL_SEN0686_REAL03,샛길 도착
4758,NIA_SL_SEN1636_REAL03,지하철 곳 다음 도착 내리다
4759,NIA_SL_SEN1641_REAL03,군청 곳 다음 내리다
4760,NIA_SL_SEN1605_REAL03,편지 저기 곳 다음 차내리다
4762,NIA_SL_SEN0718_REAL03,아파트 안 가다
4763,NIA_SL_SEN1154_REAL03,카드 사용 잘 안되다
4764,NIA_SL_SEN0042_REAL03,돈 얼마 맞다 확인
4765,NIA_SL_SEN1681_REAL03,119 곳 다음 여기
4767,NIA_SL_SEN0047_REAL03,택시 돈 되다
4768,NIA_SL_SEN0990_REAL03,청음회관 내리다 오케이
4769,NIA_SL_SEN0930_REAL03,한국농아인협회 목적
4770,NIA_SL_SEN1137_REAL03,단말기터치 불량
4772,NIA_SL_SEN0137_REAL03,자전거 있다
4773,NIA_SL_SEN0272_REAL03,다음 몇분
4774,NIA_SL_SEN1930_REAL03,돈
4775,NIA_SL_SEN0855_REAL03,차 엉덩이 트렁크열다
4777,NIA_SL_SEN1825_REAL03,우회전 맞다
4778,NIA_SL_SEN0075_REAL03,여기 명동 지하철
4779,NIA_SL_SEN1492_REAL03,병원 다음 내리다
4780,NIA_SL_SEN0585_REAL03,응급실 차내리다
4782,NIA_SL_SEN0327_REAL03,지하철 곳 편의점 있다
4783,NIA_SL_SEN0637_REAL03,명동 도착
4784,NIA_SL_SEN0424_REAL03,여기 맞다
4785,NIA_SL_SEN1258_REAL03,맥도날드 보다 곳 저기 다음 내리다
4787,NIA_SL_SEN1877_REAL03,아이 잃어버리다
4788,NIA_SL_SEN0280_REAL03,표지판 보다 찾다
4789,NIA_SL_SEN1160_REAL03,에어컨 고장 안되다
4790,NIA_SL_SEN1382_REAL03,송파 지하철 길 목적 방법
4792,NIA_SL_SEN1552_REAL03,육교 곳 다음 내리다
4793,NIA_SL_SEN1501_REAL03,샛길 다음 여기
4794,NIA_SL_SEN0717_REAL03,아파트 안 도착
4795,NIA_SL_SEN0229_REAL03,좌회전 차내리다
4797,NIA_SL_SEN1351_REAL03,서울대학교 가다 목적 길 가다 방법
4798,NIA_SL_SEN1827_REAL03,우회전 맞다
4799,NIA_SL_SEN1584_REAL03,은행 저기 곳 다음 차내리다
4800,NIA_SL_SEN1105_REAL03,에어컨 불량 사용 안되다
4802,NIA_SL_SEN0302_REAL03,아이 혼자 방황
4803,NIA_SL_SEN1895_REAL03,핸드폰 실종
4804,NIA_SL_SEN1953_REAL03,사진기 실종 잃어버리다
4805,NIA_SL_SEN0542_REAL03,차 유리 올리다
4807,NIA_SL_SEN1076_REAL03,공기청정기 잘 안되다 고장
4808,NIA_SL_SEN0515_REAL03,에어컨 끄다
4809,NIA_SL_SEN1521_REAL03,119 곳 다음 여기
4810,NIA_SL_SEN1111_REAL03,난방 잘 안되다 사용 불가능
4812,NIA_SL_SEN1361_REAL03,서울대학교 곳 찾다 방법
4813,NIA_SL_SEN1992_REAL03,노트북 잃어버리다 실종
4814,NIA_SL_SEN0537_REAL03,차 유리 내리다
4815,NIA_SL_SEN0989_REAL03,청음회관 가다
4817,NIA_SL_SEN0022_REAL03,당신
4818,NIA_SL_SEN0589_REAL03,응급실 곳
4819,NIA_SL_SEN1048_REAL03,계단 곳
4820,NIA_SL_SEN0665_REAL03,지름길 도착 가다
4822,NIA_SL_SEN0464_REAL03,물품보관 사용 안되다
4823,NIA_SL_SEN1627_REAL03,터널 다음 도착 내리다
4824,NIA_SL_SEN1661_REAL03,샛길 다음 여기
4825,NIA_SL_SEN1086_REAL03,단말기터치 고장 사용 안되다
4827,NIA_SL_SEN0094_REAL03,도착 곳 국립박물관
4828,NIA_SL_SEN1032_REAL03,돈 얼마
4829,NIA_SL_SEN0150_REAL03,물건 없다
4830,NIA_SL_SEN0207_REAL03,잠실대교 가다
4832,NIA_SL_SEN1928_REAL03,돈
4833,NIA_SL_SEN1148_REAL03,카드 사용 불가능 고장
4834,NIA_SL_SEN1156_REAL03,카드 고장 사용 안되다
4835,NIA_SL_SEN0953_REAL03,청음회관 가다
4837,NIA_SL_SEN0463_REAL03,물품보관 잘 안되다
4838,NIA_SL_SEN0565_REAL03,유턴 맞다
4839,NIA_SL_SEN0791_REAL03,지금 맞다
4840,NIA_SL_SEN1549_REAL03,대로 다음 도착 차내리다
4842,NIA_SL_SEN0462_REAL03,물품보관 안되다
4843,NIA_SL_SEN1372_REAL03,송파 지하철 목적 무엇 방법
4844,NIA_SL_SEN0054_REAL03,카드 1회 되다
4845,NIA_SL_SEN0771_REAL03,시청 내리다
4847,NIA_SL_SEN1997_REAL03,보청기 없다 실종
4848,NIA_SL_SEN0754_REAL03,버스 곳 차내리다 맞다
4849,NIA_SL_SEN1553_REAL03,육교 곳 다음 차내리다
4850,NIA_SL_SEN0320_REAL03,약수 지하철 3호 갈아타다 방법
4852,NIA_SL_SEN0626_REAL03,지름길 목적 가다
4853,NIA_SL_SEN0136_REAL03,짐 있다
4854,NIA_SL_SEN1438_REAL03,이화여대 찾다 목적 길 방법
4855,NIA_SL_SEN1940_REAL03,돈
4857,NIA_SL_SEN0558_REAL03,우회전 맞다
4858,NIA_SL_SEN0907_REAL03,에어컨
4859,NIA_SL_SEN1187_REAL03,버스 전 저기 곳 저기
4860,NIA_SL_SEN1374_REAL03,송파 지하철 가다 길 가다 방법
4862,NIA_SL_SEN1346_REAL03,서울대학교 길 목적 가다 방법
4863,NIA_SL_SEN0019_REAL03,나
4864,NIA_SL_SEN0340_REAL03,어떻게
4865,NIA_SL_SEN0206_REAL03,마포대교 가다
4867,NIA_SL_SEN0976_REAL03,따뜻하다 끄다
4868,NIA_SL_SEN1857_REAL03,우산 실종
4869,NIA_SL_SEN1954_REAL03,시계 잃어버리다
4870,NIA_SL_SEN1171_REAL03,공항 버스 전 곳 보다 도착 차내리다
4872,NIA_SL_SEN0055_REAL03,지금 카드 충전
4873,NIA_SL_SEN1674_REAL03,버스 곳 다음 차내리다
4874,NIA_SL_SEN0262_REAL03,계산 잘못하다
4875,NIA_SL_SEN0692_REAL03,아파트 저기
4877,NIA_SL_SEN1044_REAL03,안내소 뼈곳
4878,NIA_SL_SEN0224_REAL03,신호등 다음 차내리다
4879,NIA_SL_SEN0489_REAL03,단말기터치 다시
4880,NIA_SL_SEN1467_REAL03,터널 다음 도착 내리다
4882,NIA_SL_SEN0948_REAL03,서대문농아인복지관 차내리다
4883,NIA_SL_SEN0431_REAL03,여기 내리다 맞다
4884,NIA_SL_SEN1314_REAL03,파리바게트 다음 저기 곳
4885,NIA_SL_SEN1455_REAL03,종로 곳 가다 곳 방법
4887,NIA_SL_SEN1736_REAL03,언덕 저기 곳 다음
4888,NIA_SL_SEN0089_REAL03,도착 곳 명동 지하철
4889,NIA_SL_SEN0707_REAL03,샛길 저기
4890,NIA_SL_SEN0810_REAL03,기차 곳 차내리다 맞다
4892,NIA_SL_SEN1801_REAL03,우산 잃어버리다
4893,NIA_SL_SEN0778_REAL03,시청 내리다 오케이
4894,NIA_SL_SEN0741_REAL03,기차 곳 내리다 맞다
4895,NIA_SL_SEN0929_REAL03,한국농아인협회 도착
4897,NIA_SL_SEN0277_REAL03,병원 주차
4898,NIA_SL_SEN0838_REAL03,시청 차두다
4899,NIA_SL_SEN0498_REAL03,엉덩이 트렁크열다
4900,NIA_SL_SEN1088_REAL03,카드 사용 불가능 고장
4902,NIA_SL_SEN0117_REAL03,신분당 곳
4903,NIA_SL_SEN1969_REAL03,반지 실종 잃어버리다
4904,NIA_SL_SEN1184_REAL03,공항 버스 보다 전 곳 차내리다
4905,NIA_SL_SEN1221_REAL03,스타벅스 전 곳 내리다
4907,NIA_SL_SEN0428_REAL03,여기 차내리다 맞다
4908,NIA_SL_SEN1264_REAL03,맥도날드 보다 다음 저기 곳 차내리다
4909,NIA_SL_SEN1369_REAL03,송파 지하철 찾다 방법 무엇
4910,NIA_SL_SEN0250_REAL03,막차 시간
4912,NIA_SL_SEN0205_REAL03,마포대교 가다
4913,NIA_SL_SEN0281_REAL03,길 지도 보다 찾다 가능
4914,NIA_SL_SEN0594_REAL03,손바닥찍다 내리다
4915,NIA_SL_SEN1602_REAL03,편지 저기 곳 다음 내리다
4917,NIA_SL_SEN1518_REAL03,버스 곳 저기 다음 도착 내리다
4918,NIA_SL_SEN0859_REAL03,차 뒤 트렁크열다
4919,NIA_SL_SEN1494_REAL03,병원 다음 차내리다
4920,NIA_SL_SEN0447_REAL03,신호등 다음 차내리다
4922,NIA_SL_SEN1838_REAL03,우회전 확인 맞다
4923,NIA_SL_SEN1166_REAL03,에어컨 고장 사용 안되다
4924,NIA_SL_SEN1432_REAL03,이화여대 길 목적 곳 방법
4925,NIA_SL_SEN0243_REAL03,지하철 계단 12 무엇
4927,NIA_SL_SEN1740_REAL03,언덕 저기 곳 다음 도착 차내리다
4928,NIA_SL_SEN1724_REAL03,보건소 곳 다음 차내리다
4929,NIA_SL_SEN1301_REAL03,이마트 다음 곳 내리다
4930,NIA_SL_SEN0013_REAL03,시간 급하다
4932,NIA_SL_SEN0456_REAL03,화장실 무엇 곳
4933,NIA_SL_SEN0160_REAL03,힘들다
4934,NIA_SL_SEN1418_REAL03,영등포 곳 찾다 길 가다 방법
4935,NIA_SL_SEN1916_REAL03,유턴 맞다
4937,NIA_SL_SEN1679_REAL03,버스 곳 저기 다음 도착 차내리다
4938,NIA_SL_SEN1391_REAL03,여의도 길 무엇
4939,NIA_SL_SEN0434_REAL03,신호등 전 내리다
4940,NIA_SL_SEN1064_REAL03,자판기 고장 죽다
4942,NIA_SL_SEN0069_REAL03,1호
4943,NIA_SL_SEN1759_REAL03,경찰 저기 곳 다음 도착 차내리다
4944,NIA_SL_SEN1829_REAL03,우회전 확인 맞다
4945,NIA_SL_SEN0174_REAL03,여기 기다리다
4947,NIA_SL_SEN1951_REAL03,영수증 원하다
4948,NIA_SL_SEN1412_REAL03,영등포 길 찾다 곳 방법
4949,NIA_SL_SEN1858_REAL03,우산 없다 실종
4950,NIA_SL_SEN0328_REAL03,지하철 곳 옷가게 있다
4952,NIA_SL_SEN0719_REAL03,나사렛 전 내리다
4953,NIA_SL_SEN1818_REAL03,카드 없다 잃어버리다
4954,NIA_SL_SEN1625_REAL03,터널 다음 곳
4955,NIA_SL_SEN1845_REAL03,좌회전 확인 맞다
4957,NIA_SL_SEN0106_REAL03,1호 맞다
4958,NIA_SL_SEN0613_REAL03,고속터미널 차내리다 가다
4959,NIA_SL_SEN0247_REAL03,9호 곳곳
4960,NIA_SL_SEN0900_REAL03,에어컨 켜다
4963,NIA_SL_SEN1638_REAL03,지하철 곳 다음 도착 차내리다
4964,NIA_SL_SEN1587_REAL03,은행 저기 곳 다음 도착 내리다
4965,NIA_SL_SEN1823_REAL03,카드 잃어버리다 실종
4966,NIA_SL_SEN1017_REAL03,자판기 곳 무엇
4968,NIA_SL_SEN1330_REAL03,3 목적 곳 방법
4969,NIA_SL_SEN1955_REAL03,시계 없다 잃어버리다
4970,NIA_SL_SEN0694_REAL03,아파트 저기 곳
4971,NIA_SL_SEN1861_REAL03,우산 잃어버리다 실종
4973,NIA_SL_SEN1082_REAL03,단말기터치 불량 잘 안되다
4974,NIA_SL_SEN1342_REAL03,3 찾다 길 무엇
4975,NIA_SL_SEN0740_REAL03,기차 곳 맞다
4976,NIA_SL_SEN1030_REAL03,회의실 무엇
4978,NIA_SL_SEN1234_REAL03,택시 전 저기 곳
4979,NIA_SL_SEN0543_REAL03,차 올리다
4980,NIA_SL_SEN0448_REAL03,신호등 다음 곳
4981,NIA_SL_SEN1009_REAL03,은행 곳 길
4983,NIA_SL_SEN0820_REAL03,버스 곳 차내리다 맞다
4984,NIA_SL_SEN0988_REAL03,청음회관 오케이
4985,NIA_SL_SEN1835_REAL03,우회전 맞다
4986,NIA_SL_SEN0062_REAL03,돈 계산 틀리다
4988,NIA_SL_SEN1650_REAL03,군청 곳 다음 여기
4989,NIA_SL_SEN1543_REAL03,대로 다음 차내리다
4990,NIA_SL_SEN0652_REAL03,공항 내리다 가다
4991,NIA_SL_SEN0039_REAL03,택시 기본 만원
4993,NIA_SL_SEN1271_REAL03,백화점 다음 곳 저기 차내리다
4994,NIA_SL_SEN1603_REAL03,편지 저기 곳 다음 내리다
4995,NIA_SL_SEN0267_REAL03,용산역 주차 되다
4996,NIA_SL_SEN1306_REAL03,이마트 다음 곳 도착 차내리다
4998,NIA_SL_SEN0874_REAL03,서울농아인협회 내리다
4999,NIA_SL_SEN1723_REAL03,보건소 곳 다음 차내리다
5000,NIA_SL_SEN1092_REAL03,카드 불량 잘 안되다
5001,NIA_SL_SEN0286_REAL03,아이 실종 찾다 도움받다 가능
5003,NIA_SL_SEN0837_REAL03,시청 오케이
5004,NIA_SL_SEN0545_REAL03,올리다
5005,NIA_SL_SEN0220_REAL03,사거리 우회전
5006,NIA_SL_SEN0185_REAL03,발생하다
5008,NIA_SL_SEN0935_REAL03,서울농아인협회 내리다
5009,NIA_SL_SEN0497_REAL03,뒤 트렁크열다
5010,NIA_SL_SEN0691_REAL03,아파트 가다
5011,NIA_SL_SEN0954_REAL03,청음회관 가다
5013,NIA_SL_SEN1254_REAL03,맥도날드 보다 다음 곳 차내리다
5014,NIA_SL_SEN1589_REAL03,은행 저기 곳 다음 도착 차내리다
5015,NIA_SL_SEN0553_REAL03,좌회전 맞다
5016,NIA_SL_SEN1294_REAL03,이마트 곳 저기 다음 도착 내리다
5018,NIA_SL_SEN0751_REAL03,버스 곳 내리다 맞다
5019,NIA_SL_SEN1647_REAL03,군청 곳 다음 도착 내리다
5020,NIA_SL_SEN0916_REAL03,난방
5021,NIA_SL_SEN1793_REAL03,열쇠 잃어버리다
5023,NIA_SL_SEN0577_REAL03,나사렛 도착
5024,NIA_SL_SEN0685_REAL03,샛길 곳
5025,NIA_SL_SEN0215_REAL03,학교 보다 차내리다
5026,NIA_SL_SEN1540_REAL03,사거리 다음 여기
5028,NIA_SL_SEN1989_REAL03,접근 도착
5029,NIA_SL_SEN1313_REAL03,파리바게트 다음 저기 차내리다
5030,NIA_SL_SEN0361_REAL03,타다 곳 맞다
5031,NIA_SL_SEN1906_REAL03,카드 사라지다 실종
5033,NIA_SL_SEN1470_REAL03,터널 다음 여기
5034,NIA_SL_SEN1428_REAL03,이화여대 길 목적 무엇 방법
5035,NIA_SL_SEN1937_REAL03,돈
5036,NIA_SL_SEN1180_REAL03,공항 버스 보다 곳 전 차내리다
5038,NIA_SL_SEN0241_REAL03,서울역 가다 목적 지하철 갈아타다 몇호
5039,NIA_SL_SEN0696_REAL03,아파트 안 도착
5040,NIA_SL_SEN1481_REAL03,군청 곳 다음 내리다
5041,NIA_SL_SEN0899_REAL03,에어컨 켜다
5043,NIA_SL_SEN0127_REAL03,시간 지연되다
5044,NIA_SL_SEN1813_REAL03,지갑 찾다 실종
5045,NIA_SL_SEN1623_REAL03,터널 다음 차내리다
5046,NIA_SL_SEN0102_REAL03,지하철 곳 1 무엇
5048,NIA_SL_SEN1486_REAL03,군청 곳 다음 도착 내리다
5049,NIA_SL_SEN0960_REAL03,청음회관 목적
5050,NIA_SL_SEN0681_REAL03,샛길 가다
5051,NIA_SL_SEN1163_REAL03,에어컨 고장 잘 안되다
5053,NIA_SL_SEN1055_REAL03,물품보관 안되다 죽다
5054,NIA_SL_SEN1058_REAL03,자판기 고장
5055,NIA_SL_SEN0228_REAL03,우회전 차내리다
5056,NIA_SL_SEN0090_REAL03,도착 곳 명동 지하철
5058,NIA_SL_SEN1812_REAL03,지갑 없다 실종
5059,NIA_SL_SEN1686_REAL03,119 곳 저기 다음 곳
5060,NIA_SL_SEN1067_REAL03,공기청정기 사용 안되다 죽다
5061,NIA_SL_SEN0723_REAL03,나사렛 전 곳
5063,NIA_SL_SEN0166_REAL03,지하철 지하위 곳곳
5064,NIA_SL_SEN0822_REAL03,건너다 내리다
5065,NIA_SL_SEN0149_REAL03,물건 없다
5066,NIA_SL_SEN0172_REAL03,표
5068,NIA_SL_SEN1970_REAL03,노트북 잃어버리다
5069,NIA_SL_SEN1380_REAL03,송파 지하철 찾다 목적 무엇
5070,NIA_SL_SEN0647_REAL03,손바닥찍다 곳 가다
5071,NIA_SL_SEN0800_REAL03,지금 차내리다 맞다
5073,NIA_SL_SEN0744_REAL03,기차 곳 차내리다 맞다
5074,NIA_SL_SEN0249_REAL03,8호 곳곳
5075,NIA_SL_SEN1718_REAL03,육교 곳 다음 도착 차내리다
5076,NIA_SL_SEN1675_REAL03,버스 곳 다음 차내리다
5078,NIA_SL_SEN0488_REAL03,다르다 카드
5079,NIA_SL_SEN1210_REAL03,스타벅스 곳 저기 전 내리다
5080,NIA_SL_SEN1655_REAL03,병원 다음 차내리다
5081,NIA_SL_SEN1833_REAL03,우회전 맞다
5083,NIA_SL_SEN1961_REAL03,시계 실종 잃어버리다
5084,NIA_SL_SEN1297_REAL03,이마트 곳 저기 다음 도착 차내리다
5085,NIA_SL_SEN0118_REAL03,신분당 곳 무엇
5086,NIA_SL_SEN0360_REAL03,갈아타다 곳 맞다
5088,NIA_SL_SEN1967_REAL03,반지 사라지다 실종
5089,NIA_SL_SEN0958_REAL03,청음회관 차내리다
5090,NIA_SL_SEN1349_REAL03,서울대학교 곳 목적 길 가다 방법
5091,NIA_SL_SEN1630_REAL03,터널 다음 여기
5093,NIA_SL_SEN1212_REAL03,스타벅스 곳 저기 전 차내리다
5094,NIA_SL_SEN0189_REAL03,좋다
5095,NIA_SL_SEN1936_REAL03,돈
5096,NIA_SL_SEN0230_REAL03,좌회전 차내리다
5098,NIA_SL_SEN0030_REAL03,항상
5099,NIA_SL_SEN0693_REAL03,아파트 저기 가다
5100,NIA_SL_SEN0005_REAL03,여기
5101,NIA_SL_SEN1060_REAL03,자판기 잘 안되다
5103,NIA_SL_SEN0347_REAL03,불편하다 있다 신고
5104,NIA_SL_SEN0163_REAL03,핸드폰 번호
5105,NIA_SL_SEN1776_REAL03,필요없다
5106,NIA_SL_SEN0840_REAL03,시청 내리다 오케이
5108,NIA_SL_SEN0041_REAL03,돈 얼마 맞다 확인
5109,NIA_SL_SEN0969_REAL03,춥다 끄다
5110,NIA_SL_SEN0645_REAL03,손바닥찍다 도착 가다
5111,NIA_SL_SEN1652_REAL03,병원 다음 내리다
5113,NIA_SL_SEN1392_REAL03,여의도 목적 무엇
5114,NIA_SL_SEN0534_REAL03,영수증 주세요
5115,NIA_SL_SEN0708_REAL03,샛길 저기 가다
5116,NIA_SL_SEN0829_REAL03,건너다 내리다 오케이
5118,NIA_SL_SEN0998_REAL03,엘리베이터 무엇 곳
5119,NIA_SL_SEN1794_REAL03,열쇠 없다 잃어버리다
5120,NIA_SL_SEN1714_REAL03,육교 곳 다음 차내리다
5121,NIA_SL_SEN0815_REAL03,버스 곳 차내리다 맞다
5123,NIA_SL_SEN0113_REAL03,타다
5124,NIA_SL_SEN0316_REAL03,고속 지하철 9호 갈아타다 방법
5125,NIA_SL_SEN0386_REAL03,길 곳곳 도움받다
5126,NIA_SL_SEN1227_REAL03,택시 전 곳 도착 차내리다
5128,NIA_SL_SEN1256_REAL03,맥도날드 보다 곳 다음 도착 내리다
5129,NIA_SL_SEN0115_REAL03,1호 곳
5130,NIA_SL_SEN1945_REAL03,카드
5131,NIA_SL_SEN0303_REAL03,뒤 차따라가다
5133,NIA_SL_SEN1537_REAL03,사거리 다음 도착 내리다
5134,NIA_SL_SEN1282_REAL03,백화점 다음 곳 보다 내리다
5135,NIA_SL_SEN0046_REAL03,고속 돈주다
5136,NIA_SL_SEN1262_REAL03,맥도날드 보다 다음 저기 곳 내리다
5138,NIA_SL_SEN1168_REAL03,공항 버스 곳 전 보다 도착 차내리다
5139,NIA_SL_SEN1938_REAL03,돈
5140,NIA_SL_SEN0790_REAL03,여기 차내리다 맞다
5141,NIA_SL_SEN0162_REAL03,도착 알려주다
5143,NIA_SL_SEN1791_REAL03,아이 잃어버리다 실종
5144,NIA_SL_SEN0395_REAL03,도착 시간 알려받다
5145,NIA_SL_SEN1033_REAL03,돈주다 얼마
5146,NIA_SL_SEN1493_REAL03,병원 다음 내리다
5148,NIA_SL_SEN0251_REAL03,첫차 시간
5149,NIA_SL_SEN1642_REAL03,군청 곳 다음 내리다
5150,NIA_SL_SEN0583_REAL03,응급실 내리다
5151,NIA_SL_SEN1293_REAL03,이마트 곳 저기 다음
5153,NIA_SL_SEN0466_REAL03,물품보관 문안열리다 고장
5154,NIA_SL_SEN0763_REAL03,건너다 차내리다
5155,NIA_SL_SEN0326_REAL03,지하철 곳 편의점 있다
5156,NIA_SL_SEN0336_REAL03,무엇
5158,NIA_SL_SEN1767_REAL03,편지 저기 곳 다음 도착 내리다
5159,NIA_SL_SEN0235_REAL03,지름길 내리다
5160,NIA_SL_SEN1777_REAL03,가방 잃어버리다
5161,NIA_SL_SEN0226_REAL03,신호등 곳 차내리다
5163,NIA_SL_SEN1475_REAL03,지하철 곳 다음 곳
5164,NIA_SL_SEN1867_REAL03,사진기 찾다 실종
5165,NIA_SL_SEN0904_REAL03,에어컨 켜다
5166,NIA_SL_SEN0795_REAL03,지금 차내리다 맞다
5168,NIA_SL_SEN0305_REAL03,교통카드 충전
5169,NIA_SL_SEN1367_REAL03,송파 지하철 가다 방법 무엇
5170,NIA_SL_SEN1782_REAL03,가방 사라지다 실종
5171,NIA_SL_SEN0495_REAL03,카드 단말기터치 다시 해보다
5173,NIA_SL_SEN1458_REAL03,종로 목적 가다 길 방법
