Num,Foldername,Kor
4960,NIA_SL_SEN0518_REAL03,학교 저기 가다
4963,NIA_SL_SEN1975_REAL03,노트북 사라지다 실종
4964,NIA_SL_SEN0766_REAL03,건너다 내리다 오케이
4965,NIA_SL_SEN1478_REAL03,지하철 곳 다음 도착 차내리다
4966,NIA_SL_SEN1142_REAL03,단말기터치 사용 불가능
4968,NIA_SL_SEN0563_REAL03,유턴 맞다
4969,NIA_SL_SEN1389_REAL03,여의도 무엇
4970,NIA_SL_SEN0071_REAL03,2호
4973,NIA_SL_SEN1909_REAL03,유턴 맞다
4974,NIA_SL_SEN1165_REAL03,에어컨 불량 사용 안되다
4975,NIA_SL_SEN1420_REAL03,영등포 길 찾다 길 가다 방법
4976,NIA_SL_SEN1280_REAL03,백화점 곳 다음 보다 차내리다
4978,NIA_SL_SEN0329_REAL03,지하철 곳 옷가게 있다
4979,NIA_SL_SEN0844_REAL03,나사렛 내리다
4980,NIA_SL_SEN1614_REAL03,신호등 다음 차내리다
4983,NIA_SL_SEN0973_REAL03,난방 끄다
4984,NIA_SL_SEN1123_REAL03,물품보관 불량 죽다
4985,NIA_SL_SEN1495_REAL03,병원 다음 차내리다
4986,NIA_SL_SEN0301_REAL03,저기 쓰러지다 119 전화걸다 가능
4988,NIA_SL_SEN1751_REAL03,경찰 다음 여기
4989,NIA_SL_SEN0926_REAL03,한국농아인협회 내리다
4990,NIA_SL_SEN0546_REAL03,좌회전 확인 맞다
4993,NIA_SL_SEN0830_REAL03,건너다 차내리다 오케이
4994,NIA_SL_SEN1437_REAL03,이화여대 가다 목적 길 방법
4995,NIA_SL_SEN0547_REAL03,좌회전 확인 맞다
4996,NIA_SL_SEN1633_REAL03,지하철 곳 다음 차내리다
4998,NIA_SL_SEN0010_REAL03,운전 천천히
4999,NIA_SL_SEN0309_REAL03,서울 지하철 정기권 사다 원하다
5000,NIA_SL_SEN1269_REAL03,백화점 다음 곳 저기 내리다
5003,NIA_SL_SEN0201_REAL03,역무원 부르다
5004,NIA_SL_SEN0722_REAL03,나사렛 전 차내리다
5005,NIA_SL_SEN1977_REAL03,불편하다
5006,NIA_SL_SEN1976_REAL03,불편하다
5008,NIA_SL_SEN1206_REAL03,버스 곳 전 보다 도착 내리다
5009,NIA_SL_SEN1324_REAL03,파리바게트 다음 저기 곳 도착 내리다
5010,NIA_SL_SEN0208_REAL03,잠실대교 가다
5013,NIA_SL_SEN1019_REAL03,편의점 곳
5014,NIA_SL_SEN0757_REAL03,버스 곳 차내리다 맞다
5015,NIA_SL_SEN0802_REAL03,기차 곳 맞다
5016,NIA_SL_SEN1503_REAL03,샛길 다음 내리다
5018,NIA_SL_SEN1533_REAL03,사거리 다음 차내리다
5019,NIA_SL_SEN0715_REAL03,아파트 저기 곳
5020,NIA_SL_SEN0658_REAL03,공항 가다 내리다
5023,NIA_SL_SEN0591_REAL03,손바닥찍다 가다
5024,NIA_SL_SEN1398_REAL03,여의도 곳 방법
5025,NIA_SL_SEN1601_REAL03,편지 다음 여기
5026,NIA_SL_SEN0603_REAL03,서울역 차내리다 가다
5028,NIA_SL_SEN0852_REAL03,나사렛 차내리다 오케이
5029,NIA_SL_SEN1820_REAL03,카드 없다 실종
5030,NIA_SL_SEN0382_REAL03,트렁크열다 물건 나르다
5033,NIA_SL_SEN1003_REAL03,약 곳곳
5034,NIA_SL_SEN0955_REAL03,청음회관 내리다
5035,NIA_SL_SEN1272_REAL03,백화점 다음 곳 저기 차내리다
5036,NIA_SL_SEN0680_REAL03,나사렛 가다 내리다
5038,NIA_SL_SEN0918_REAL03,난방 켜다
5039,NIA_SL_SEN1153_REAL03,카드 고장 잘 안되다
5040,NIA_SL_SEN0856_REAL03,차 뒤 들어올리다
5043,NIA_SL_SEN0065_REAL03,사람 계산 잘못하다
5044,NIA_SL_SEN1051_REAL03,계단 무엇 곳
5045,NIA_SL_SEN0811_REAL03,버스 곳 맞다
5046,NIA_SL_SEN1268_REAL03,백화점 다음 저기 곳 저기
5048,NIA_SL_SEN0738_REAL03,저기 차내리다 맞다
5049,NIA_SL_SEN1713_REAL03,육교 곳 다음 차내리다
5050,NIA_SL_SEN1506_REAL03,샛길 저기 다음 곳
5053,NIA_SL_SEN1259_REAL03,맥도날드 보다 곳 저기 다음 차내리다
5054,NIA_SL_SEN0568_REAL03,카드 되다
5055,NIA_SL_SEN1639_REAL03,지하철 곳 다음 도착 차내리다
5056,NIA_SL_SEN1889_REAL03,안경 찾다 실종
5058,NIA_SL_SEN0128_REAL03,시간 지연되다
5059,NIA_SL_SEN1379_REAL03,송파 지하철 가다 목적 무엇
5060,NIA_SL_SEN1901_REAL03,카드 잃어버리다
5063,NIA_SL_SEN1902_REAL03,카드 없다 잃어버리다
5064,NIA_SL_SEN1903_REAL03,카드 실종
5065,NIA_SL_SEN0607_REAL03,서울역 곳 가다
5066,NIA_SL_SEN1941_REAL03,카드 되다
5068,NIA_SL_SEN1626_REAL03,터널 다음 도착 내리다
5069,NIA_SL_SEN1923_REAL03,차밀리다
5070,NIA_SL_SEN1020_REAL03,편의점 곳 무엇
5073,NIA_SL_SEN0592_REAL03,손바닥찍다 가다
5074,NIA_SL_SEN0003_REAL03,오른쪽
5075,NIA_SL_SEN1425_REAL03,이화여대 가다 목적 방법 무엇
5076,NIA_SL_SEN1228_REAL03,열쇠 사라지다 실종
5078,NIA_SL_SEN1788_REAL03,아이 없다 실종
5079,NIA_SL_SEN1378_REAL03,송파 지하철 길 목적 무엇
5080,NIA_SL_SEN1692_REAL03,사거리 다음 내리다
5083,NIA_SL_SEN0623_REAL03,지름길 차내리다 가다
5084,NIA_SL_SEN1445_REAL03,종로 찾다 가다 방법
5085,NIA_SL_SEN0175_REAL03,여기 있다
5086,NIA_SL_SEN0937_REAL03,서울농아인협회 차내리다
5088,NIA_SL_SEN1377_REAL03,송파 지하철 곳 목적 무엇
5089,NIA_SL_SEN0749_REAL03,버스 곳 맞다
5090,NIA_SL_SEN1464_REAL03,터널 다음 차내리다
5093,NIA_SL_SEN1459_REAL03,종로 곳 가다 길 무엇
5094,NIA_SL_SEN1469_REAL03,터널 다음 도착 차내리다
5095,NIA_SL_SEN0552_REAL03,좌회전 맞다
5096,NIA_SL_SEN0695_REAL03,아파트 안 곳
5098,NIA_SL_SEN0017_REAL03,약속 늦다
5099,NIA_SL_SEN1819_REAL03,카드 실종
5100,NIA_SL_SEN1192_REAL03,버스 전 곳 저기 차내리다
5103,NIA_SL_SEN1616_REAL03,신호등 다음 도착 내리다
5104,NIA_SL_SEN0209_REAL03,빨리
5105,NIA_SL_SEN1649_REAL03,군청 곳 다음 도착 차내리다
5106,NIA_SL_SEN1908_REAL03,유턴 맞다
5108,NIA_SL_SEN0227_REAL03,우회전 차내리다
5109,NIA_SL_SEN1114_REAL03,엘리베이터 고장 사용 불가능
5110,NIA_SL_SEN0871_REAL03,한국농아인협회 내리다 오케이
5113,NIA_SL_SEN0240_REAL03,강남 가다 목적 지하철 갈아타다 몇호
5114,NIA_SL_SEN0108_REAL03,지하철 곳 명동 맞다
5115,NIA_SL_SEN1484_REAL03,군청 곳 다음 차내리다
5116,NIA_SL_SEN1183_REAL03,공항 버스 보다 전 곳 차내리다
5118,NIA_SL_SEN0139_REAL03,약 가깝다
5119,NIA_SL_SEN1709_REAL03,대로 다음 도착 차내리다
5120,NIA_SL_SEN1366_REAL03,송파 지하철 목적 방법 무엇
5123,NIA_SL_SEN0799_REAL03,지금 차내리다 맞다
5124,NIA_SL_SEN1600_REAL03,경찰 저기 곳 다음 도착 차내리다
5125,NIA_SL_SEN0664_REAL03,지름길 차내리다 가다
5126,NIA_SL_SEN1046_REAL03,아니다
5128,NIA_SL_SEN1803_REAL03,우산 실종
5129,NIA_SL_SEN0367_REAL03,1호 맞다
5130,NIA_SL_SEN1978_REAL03,화나다
5133,NIA_SL_SEN0521_REAL03,학교 도착
5134,NIA_SL_SEN1981_REAL03,빨리 접근 가능
5135,NIA_SL_SEN1560_REAL03,육교 곳 다음 여기
5136,NIA_SL_SEN0283_REAL03,지하철 반대 건너다 가다
5138,NIA_SL_SEN0390_REAL03,5호 갈아타다 안내하다 도움받다
5139,NIA_SL_SEN1870_REAL03,가방 없다 잃어버리다
5140,NIA_SL_SEN0863_REAL03,한국농아인협회
5143,NIA_SL_SEN1705_REAL03,대로 다음
5144,NIA_SL_SEN1248_REAL03,맥도날드 보다 곳 다음 내리다
5145,NIA_SL_SEN0050_REAL03,장애인복지카드
5146,NIA_SL_SEN1302_REAL03,이마트 다음 곳 차내리다
5148,NIA_SL_SEN0413_REAL03,택시 카톡보내다
5149,NIA_SL_SEN0905_REAL03,에어컨
5150,NIA_SL_SEN0167_REAL03,버스 번호
5153,NIA_SL_SEN0101_REAL03,지하철 곳 번호 1
5154,NIA_SL_SEN1385_REAL03,여의도 길 방법
5155,NIA_SL_SEN0063_REAL03,지하철 시간 일정하다 위아래
5156,NIA_SL_SEN0191_REAL03,충분하다
5158,NIA_SL_SEN0875_REAL03,서울농아인협회 내리다
5159,NIA_SL_SEN0423_REAL03,명동 가다
5160,NIA_SL_SEN0638_REAL03,명동 목적
5163,NIA_SL_SEN1388_REAL03,여의도 찾다 방법
5164,NIA_SL_SEN1748_REAL03,은행 저기 곳 다음 도착 내리다
5165,NIA_SL_SEN0587_REAL03,응급실 도착
5166,NIA_SL_SEN0391_REAL03,5호 갈아타다 안내하다 도와주다
5168,NIA_SL_SEN0287_REAL03,어지럽다 쓰러지다
5169,NIA_SL_SEN0529_REAL03,영수증
5170,NIA_SL_SEN0100_REAL03,4사람
5173,NIA_SL_SEN0796_REAL03,지금 차내리다 맞다
5174,NIA_SL_SEN0752_REAL03,버스 곳 내리다 맞다
5175,NIA_SL_SEN1431_REAL03,이화여대 곳 목적 곳 방법
5176,NIA_SL_SEN0198_REAL03,필요
5178,NIA_SL_SEN1328_REAL03,3 가다 원하다 무엇 방법
5179,NIA_SL_SEN1304_REAL03,이마트 다음 곳 도착 내리다
5180,NIA_SL_SEN0952_REAL03,서대문농아인복지관 가다
5183,NIA_SL_SEN0496_REAL03,차 트렁크열다
5184,NIA_SL_SEN0606_REAL03,서울역 목적 가다
5185,NIA_SL_SEN0824_REAL03,건너다 차내리다
5186,NIA_SL_SEN1333_REAL03,3 곳 길 방법
5188,NIA_SL_SEN0379_REAL03,도착 3시
5189,NIA_SL_SEN1905_REAL03,카드 찾다 실종
5190,NIA_SL_SEN0687_REAL03,샛길 가다
5193,NIA_SL_SEN1732_REAL03,언덕 저기 곳 다음 내리다
5194,NIA_SL_SEN1175_REAL03,열쇠 없다 잃어버리다
5195,NIA_SL_SEN1084_REAL03,단말기터치 사용 잘 안되다
5196,NIA_SL_SEN0339_REAL03,누구
5198,NIA_SL_SEN1400_REAL03,여의도 길 무엇
5199,NIA_SL_SEN0593_REAL03,손바닥찍다 내리다
5200,NIA_SL_SEN0615_REAL03,고속터미널 도착 가다
5203,NIA_SL_SEN1288_REAL03,이마트 저기 곳 다음 저기
5204,NIA_SL_SEN1399_REAL03,여의도 길 방법
5205,NIA_SL_SEN1943_REAL03,카드 되다
5206,NIA_SL_SEN0006_REAL03,여기
5208,NIA_SL_SEN1133_REAL03,자판기 불량 죽다
5209,NIA_SL_SEN1201_REAL03,버스 전 곳 보다 내리다
5210,NIA_SL_SEN0999_REAL03,엘리베이터 뼈곳
5213,NIA_SL_SEN0832_REAL03,시청
5214,NIA_SL_SEN0848_REAL03,나사렛 오케이
5215,NIA_SL_SEN0530_REAL03,영수증 받다
5216,NIA_SL_SEN0897_REAL03,에어컨
5218,NIA_SL_SEN0422_REAL03,명동 곳
5219,NIA_SL_SEN1202_REAL03,버스 전 곳 보다 내리다
5220,NIA_SL_SEN1710_REAL03,대로 다음 여기
5223,NIA_SL_SEN0451_REAL03,신호등 다음 도착 차내리다
5224,NIA_SL_SEN1317_REAL03,파리바게트 다음 저기 도착 차내리다
5225,NIA_SL_SEN0878_REAL03,서울농아인협회 오케이
5226,NIA_SL_SEN1758_REAL03,경찰 저기 곳 다음 도착 내리다
5228,NIA_SL_SEN0675_REAL03,나사렛 도착 가다
5229,NIA_SL_SEN0333_REAL03,첫차 시간
5230,NIA_SL_SEN1040_REAL03,안내소 곳
5233,NIA_SL_SEN1610_REAL03,편지 저기 곳 다음 도착 차내리다
5234,NIA_SL_SEN0097_REAL03,지하철오다 중
5235,NIA_SL_SEN1783_REAL03,가방 잃어버리다 실종
5236,NIA_SL_SEN0991_REAL03,청음회관 내리다 오케이
5238,NIA_SL_SEN1596_REAL03,경찰 저기 곳 다음
5239,NIA_SL_SEN0841_REAL03,시청 차내리다 오케이
5240,NIA_SL_SEN0772_REAL03,시청 내리다
5243,NIA_SL_SEN0096_REAL03,지하철 빨리 오다오다
5244,NIA_SL_SEN1056_REAL03,물품보관 잘 안되다 죽다
5245,NIA_SL_SEN1964_REAL03,반지 실종
5246,NIA_SL_SEN0261_REAL03,계산 틀리다
5248,NIA_SL_SEN1613_REAL03,힘들다
5249,NIA_SL_SEN0233_REAL03,지름길 차내리다
5250,NIA_SL_SEN0445_REAL03,신호등 다음 내리다
5253,NIA_SL_SEN1722_REAL03,보건소 곳 다음 내리다
5254,NIA_SL_SEN1283_REAL03,백화점 다음 곳 보다 차내리다
5255,NIA_SL_SEN0426_REAL03,여기 내리다 맞다
5256,NIA_SL_SEN1556_REAL03,육교 곳 다음 도착 내리다
5258,NIA_SL_SEN0532_REAL03,영수증 받다
5259,NIA_SL_SEN0653_REAL03,공항 차내리다 가다
5260,NIA_SL_SEN1755_REAL03,경찰 저기 곳 다음 차내리다
5263,NIA_SL_SEN1223_REAL03,스타벅스 전 곳 차내리다
5264,NIA_SL_SEN1224_REAL03,스타벅스 전 곳 도착 내리다
5265,NIA_SL_SEN0315_REAL03,고속 지하철 9호 갈아타다
5266,NIA_SL_SEN0869_REAL03,한국농아인협회 가다
5268,NIA_SL_SEN1522_REAL03,119 곳 다음 내리다
5269,NIA_SL_SEN1585_REAL03,은행 저기 곳 다음 차내리다
5270,NIA_SL_SEN0442_REAL03,신호등 전 도착 차내리다
5273,NIA_SL_SEN0119_REAL03,내리다
5274,NIA_SL_SEN0455_REAL03,화장실 곳
5275,NIA_SL_SEN1796_REAL03,열쇠 없다 실종
5276,NIA_SL_SEN1667_REAL03,샛길 저기 다음 도착 내리다
5278,NIA_SL_SEN0178_REAL03,곳 바꾸다
5279,NIA_SL_SEN0237_REAL03,롯데월드 가다 목적 지하철 번호
5280,NIA_SL_SEN0093_REAL03,도착 곳 국립박물관
5283,NIA_SL_SEN1715_REAL03,육교 곳 다음
5284,NIA_SL_SEN1182_REAL03,공항 버스 보다 전 곳 차내리다
5285,NIA_SL_SEN0523_REAL03,학교 가다
5286,NIA_SL_SEN1204_REAL03,버스 전 곳 보다 차내리다
5288,NIA_SL_SEN0714_REAL03,아파트 저기 가다
5289,NIA_SL_SEN1787_REAL03,아이 실종
5290,NIA_SL_SEN0032_REAL03,원래
5293,NIA_SL_SEN1395_REAL03,여의도 찾다 무엇
5294,NIA_SL_SEN0483_REAL03,카드 교환하다
5295,NIA_SL_SEN1169_REAL03,공항 버스 전 곳 보다 도착 내리다
5296,NIA_SL_SEN1237_REAL03,택시 전 저기 도착 차내리다
5298,NIA_SL_SEN1196_REAL03,버스 전 곳 저기 도착 차내리다
5299,NIA_SL_SEN1541_REAL03,대로 다음 내리다
5300,NIA_SL_SEN0884_REAL03,서대문농아인복지관 내리다
5303,NIA_SL_SEN1029_REAL03,의자 뼈곳
5304,NIA_SL_SEN1744_REAL03,은행 저기 곳 다음 차내리다
5305,NIA_SL_SEN1037_REAL03,회의실 곳곳
5306,NIA_SL_SEN0525_REAL03,학교 문 가다
5308,NIA_SL_SEN0311_REAL03,미리 카드
5309,NIA_SL_SEN1913_REAL03,유턴 맞다
5310,NIA_SL_SEN1454_REAL03,종로 찾다 가다 곳 방법
5313,NIA_SL_SEN0258_REAL03,도착 40분
5314,NIA_SL_SEN0758_REAL03,버스 곳 차내리다 맞다
5315,NIA_SL_SEN1944_REAL03,카드 가능
5316,NIA_SL_SEN0713_REAL03,아파트 저기
5318,NIA_SL_SEN0103_REAL03,지하철 곳 12
5319,NIA_SL_SEN0486_REAL03,카드 또 다르다 없다
5320,NIA_SL_SEN0746_REAL03,기차 곳 내리다 맞다
5323,NIA_SL_SEN1915_REAL03,유턴 맞다
5324,NIA_SL_SEN1617_REAL03,신호등 다음 도착 내리다
5325,NIA_SL_SEN1717_REAL03,육교 곳 다음 도착 내리다
5326,NIA_SL_SEN0116_REAL03,1호 곳 무엇
5328,NIA_SL_SEN0888_REAL03,서대문농아인복지관 오케이
5329,NIA_SL_SEN0219_REAL03,사거리 우회전
5330,NIA_SL_SEN1281_REAL03,백화점 다음 곳 보다 차내리다
5333,NIA_SL_SEN1530_REAL03,119 곳 저기 다음 도착 차내리다
5334,NIA_SL_SEN1774_REAL04,알다
5335,NIA_SL_SEN0276_REAL04,병원 주차
5336,NIA_SL_SEN0480_REAL04,카드 다르다 교환하다
5338,NIA_SL_SEN0920_REAL04,난방 켜다
5339,NIA_SL_SEN0536_REAL04,유리 내리다
5340,NIA_SL_SEN0226_REAL04,신호등 곳 차내리다
5343,NIA_SL_SEN0538_REAL04,차 내리다
5344,NIA_SL_SEN1933_REAL04,돈
5345,NIA_SL_SEN1522_REAL04,119 곳 다음 내리다
5346,NIA_SL_SEN1904_REAL04,카드 없다 실종
5348,NIA_SL_SEN1969_REAL04,반지 실종 잃어버리다
5349,NIA_SL_SEN1661_REAL04,샛길 다음 여기
5350,NIA_SL_SEN1157_REAL04,에어컨 사용 안되다 고장
5353,NIA_SL_SEN1576_REAL04,언덕 저기 곳 다음
5354,NIA_SL_SEN1561_REAL04,보건소 곳 다음 내리다
5355,NIA_SL_SEN1445_REAL04,종로 찾다 가다 방법
5356,NIA_SL_SEN0390_REAL04,5호 갈아타다 안내하다 도움받다
5358,NIA_SL_SEN1612_REAL04,신호등 다음 내리다
5359,NIA_SL_SEN1299_REAL04,이마트 곳 저기 다음 저기
5360,NIA_SL_SEN1218_REAL04,열쇠 찾다 실종
5363,NIA_SL_SEN1100_REAL04,에어컨 고장 안되다
5364,NIA_SL_SEN1072_REAL04,공기청정기 사용 안되다 불량
5365,NIA_SL_SEN1021_REAL04,편의점 곳곳
5366,NIA_SL_SEN0769_REAL04,건너다 차내리다 오케이
5368,NIA_SL_SEN0132_REAL04,도착 아직
5369,NIA_SL_SEN1532_REAL04,사거리 다음 내리다
5370,NIA_SL_SEN0688_REAL04,샛길 가다
5373,NIA_SL_SEN0632_REAL04,명동 가다
5374,NIA_SL_SEN1976_REAL04,불편하다
5375,NIA_SL_SEN0674_REAL04,나사렛 차내리다 가다
5376,NIA_SL_SEN0069_REAL04,1호
5378,NIA_SL_SEN0320_REAL04,약수 지하철 3호 갈아타다 방법
5379,NIA_SL_SEN1327_REAL04,3 가다 무엇 방법
5380,NIA_SL_SEN1182_REAL04,공항 버스 보다 전 곳 내리다
5383,NIA_SL_SEN1831_REAL04,우회전 확인 맞다
5384,NIA_SL_SEN0618_REAL04,고속터미널 가다 내리다
5385,NIA_SL_SEN0876_REAL04,서울농아인협회 차내리다
5386,NIA_SL_SEN0953_REAL04,청음회관 가다
5388,NIA_SL_SEN1291_REAL04,이마트 곳 저기 다음 차내리다
5389,NIA_SL_SEN1473_REAL04,지하철 곳 다음 차내리다
5390,NIA_SL_SEN0310_REAL04,서울 지하철 정기권 사다 무엇 곳
5393,NIA_SL_SEN0488_REAL04,다르다 카드
5394,NIA_SL_SEN1063_REAL04,자판기 불량 죽다
5395,NIA_SL_SEN0451_REAL04,신호등 다음 도착 차내리다
5396,NIA_SL_SEN0393_REAL04,도착 알려받다
5398,NIA_SL_SEN1191_REAL04,버스 전 곳 저기 차내리다
5399,NIA_SL_SEN0504_REAL04,차 내리다
5400,NIA_SL_SEN1882_REAL04,아이 사라지다 실종
5403,NIA_SL_SEN0951_REAL04,서대문농아인복지관 곳
5404,NIA_SL_SEN1053_REAL04,물품보관 불량 죽다
5405,NIA_SL_SEN0709_REAL04,샛길 저기 곳
5406,NIA_SL_SEN1094_REAL04,카드 사용 잘 안되다
5408,NIA_SL_SEN0263_REAL04,지금 내리다
5409,NIA_SL_SEN1642_REAL04,군청 곳 다음 내리다
5410,NIA_SL_SEN1940_REAL04,돈
5413,NIA_SL_SEN1120_REAL04,물품보관 잘 안되다
5414,NIA_SL_SEN1979_REAL04,화나다
5415,NIA_SL_SEN0429_REAL04,여기 차내리다 맞다
5416,NIA_SL_SEN0073_REAL04,9호
5418,NIA_SL_SEN0561_REAL04,우회전 맞다
5419,NIA_SL_SEN0798_REAL04,지금 내리다 맞다
5420,NIA_SL_SEN1715_REAL04,육교 곳 다음
5423,NIA_SL_SEN0871_REAL04,한국농아인협회 내리다 오케이
5424,NIA_SL_SEN1329_REAL04,3 찾다 무엇 방법
5425,NIA_SL_SEN1781_REAL04,가방 찾다 실종
5426,NIA_SL_SEN1472_REAL04,지하철 곳 다음 내리다
5428,NIA_SL_SEN1277_REAL04,백화점 곳 다음 보다 내리다
5429,NIA_SL_SEN0295_REAL04,지하철 문 틈 핸드폰 떨어지다
5430,NIA_SL_SEN1498_REAL04,병원 저기 다음 도착 내리다
5433,NIA_SL_SEN1579_REAL04,언덕 저기 곳 다음 도착 차내리다
5434,NIA_SL_SEN1639_REAL04,지하철 곳 다음 도착 차내리다
5435,NIA_SL_SEN0363_REAL04,여기 갈아타다 맞다
5436,NIA_SL_SEN1263_REAL04,맥도날드 보다 다음 저기 곳 차내리다
5438,NIA_SL_SEN0018_REAL04,약속 늦다
5439,NIA_SL_SEN0058_REAL04,돈받다 끝
5440,NIA_SL_SEN0829_REAL04,건너다 내리다 오케이
5443,NIA_SL_SEN0350_REAL04,고속 빨리
5444,NIA_SL_SEN1125_REAL04,물품보관 안되다 죽다
5445,NIA_SL_SEN1171_REAL04,공항 버스 전 곳 보다 도착 차내리다
5446,NIA_SL_SEN1587_REAL04,은행 저기 곳 다음 도착 내리다
5448,NIA_SL_SEN0113_REAL04,타다
5449,NIA_SL_SEN0600_REAL04,손바닥찍다 가다
5450,NIA_SL_SEN1741_REAL04,은행 다음 여기
5453,NIA_SL_SEN1084_REAL04,단말기터치 사용 잘 안되다
5454,NIA_SL_SEN0033_REAL04,오천원
5455,NIA_SL_SEN1625_REAL04,터널 다음 곳
5456,NIA_SL_SEN0085_REAL04,여기 기차 되다
5458,NIA_SL_SEN0128_REAL04,시간 지연되다
5459,NIA_SL_SEN1584_REAL04,은행 저기 곳 다음 차내리다
5460,NIA_SL_SEN0171_REAL04,표
5463,NIA_SL_SEN1999_REAL04,끝
5464,NIA_SL_SEN1374_REAL04,송파 지하철 가다 길 가다 방법
5465,NIA_SL_SEN1752_REAL04,경찰 저기 곳 다음 내리다
5466,NIA_SL_SEN0257_REAL04,대략 40분
5468,NIA_SL_SEN0872_REAL04,한국농아인협회 차내리다 오케이
5469,NIA_SL_SEN0993_REAL04,청음회관 차내리다 오케이
5470,NIA_SL_SEN0783_REAL04,여기 내리다 맞다
5473,NIA_SL_SEN0357_REAL04,조심
5474,NIA_SL_SEN1439_REAL04,이화여대 곳 목적 길 무엇
5475,NIA_SL_SEN0271_REAL04,학교 주차 되다
5476,NIA_SL_SEN0115_REAL04,1호 곳
5478,NIA_SL_SEN1913_REAL04,유턴 맞다
5479,NIA_SL_SEN0598_REAL04,손바닥찍다 목적
5480,NIA_SL_SEN1036_REAL04,회의실 곳 무엇
5483,NIA_SL_SEN0041_REAL04,돈 얼마 맞다 확인
5484,NIA_SL_SEN0788_REAL04,여기 내리다 맞다
5485,NIA_SL_SEN1863_REAL04,사진기 잃어버리다
5486,NIA_SL_SEN0723_REAL04,나사렛 전 곳
5488,NIA_SL_SEN0981_REAL04,따뜻하다 끄다
5489,NIA_SL_SEN0397_REAL04,도착 곳 알려받다
5490,NIA_SL_SEN0894_REAL04,에어컨 켜다
5493,NIA_SL_SEN0154_REAL04,뒤 트렁크닫다
5494,NIA_SL_SEN1879_REAL04,아이 실종
5495,NIA_SL_SEN0812_REAL04,버스 곳 맞다
5496,NIA_SL_SEN0486_REAL04,카드 또 다르다 없다
5498,NIA_SL_SEN1352_REAL04,서울대학교 찾다 목적 길 가다 방법
5499,NIA_SL_SEN1399_REAL04,여의도 길 방법
5500,NIA_SL_SEN0527_REAL04,영수증
5503,NIA_SL_SEN0711_REAL04,샛길 도착
5504,NIA_SL_SEN0927_REAL04,한국농아인협회 차내리다
5505,NIA_SL_SEN1468_REAL04,터널 다음 도착 차내리다
5506,NIA_SL_SEN1424_REAL04,이화여대 길 목적 방법 무엇
5508,NIA_SL_SEN1285_REAL04,백화점 곳 다음 보다 도착 내리다
5509,NIA_SL_SEN0530_REAL04,영수증 받다
5510,NIA_SL_SEN1832_REAL04,우회전 확인 맞다
5513,NIA_SL_SEN1013_REAL04,자판기 길 무엇
5514,NIA_SL_SEN1552_REAL04,육교 곳 다음 내리다
5515,NIA_SL_SEN1208_REAL04,열쇠 없다 실종
5516,NIA_SL_SEN1304_REAL04,이마트 다음 곳 도착 내리다
5518,NIA_SL_SEN0338_REAL04,곳곳
5519,NIA_SL_SEN1802_REAL04,우산 없다 잃어버리다
5520,NIA_SL_SEN1606_REAL04,편지 저기 곳 다음
5523,NIA_SL_SEN0444_REAL04,신호등 다음 내리다
5524,NIA_SL_SEN1716_REAL04,육교 곳 다음 도착 내리다
5525,NIA_SL_SEN1430_REAL04,이화여대 찾다 목적 무엇 방법
5526,NIA_SL_SEN0374_REAL04,도착 10분 전
5528,NIA_SL_SEN1534_REAL04,사거리 다음 차내리다
5529,NIA_SL_SEN1746_REAL04,은행 저기 곳 다음
5530,NIA_SL_SEN1160_REAL04,에어컨 고장 안되다
5533,NIA_SL_SEN0317_REAL04,천호 지하철 8호 갈아타다
5534,NIA_SL_SEN1805_REAL04,우산 찾다 실종
5535,NIA_SL_SEN0339_REAL04,누구
5536,NIA_SL_SEN0447_REAL04,신호등 다음 차내리다
5538,NIA_SL_SEN0774_REAL04,시청 차내리다
5539,NIA_SL_SEN0848_REAL04,나사렛 오케이
5540,NIA_SL_SEN0426_REAL04,여기 내리다 맞다
5543,NIA_SL_SEN1611_REAL04,신호등 다음 내리다
5544,NIA_SL_SEN0650_REAL04,손바닥찍다 가다 차내리다
5545,NIA_SL_SEN1333_REAL04,3 곳 길 방법
5546,NIA_SL_SEN0194_REAL04,확인 가능
5548,NIA_SL_SEN1633_REAL04,지하철 곳 다음 차내리다
5549,NIA_SL_SEN0126_REAL04,도착
5550,NIA_SL_SEN0448_REAL04,신호등 다음 곳
5553,NIA_SL_SEN0673_REAL04,나사렛 차내리다 가다
5554,NIA_SL_SEN0478_REAL04,꼿다
5555,NIA_SL_SEN1396_REAL04,여의도 방법 무엇
5556,NIA_SL_SEN0439_REAL04,신호등 전 도착 내리다
5558,NIA_SL_SEN1331_REAL04,3 가다 원하다 곳 방법
5559,NIA_SL_SEN0248_REAL04,지하철 곳 8호
5560,NIA_SL_SEN1851_REAL04,좌회전 맞다
5563,NIA_SL_SEN0511_REAL04,에어컨 끄다
5564,NIA_SL_SEN1008_REAL04,은행 길 곳
5565,NIA_SL_SEN1559_REAL04,육교 곳 다음 도착 차내리다
5566,NIA_SL_SEN1135_REAL04,자판기 안되다 죽다
5568,NIA_SL_SEN1078_REAL04,단말기터치 사용 불가능 고장
